ID_INCIDENTE,PRIORIDAD,TIEMPO_RESOLUCION_MIN,TIPO_INCUMPLIMIENTO,ES_CAMBIO_AUTORIZADO,RIESGO_CRITICIDAD,NIVEL_MADUREZ,FECHA_REGISTRO
INC-A515E131,Baja,3757.63,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-09-25
INC-5F1AD5E8,Alta,160.25,Error de Aplicación,1,Alto,Nivel 3,2025-05-11
INC-C266B954,Media,705.4,Error en Plataforma Cloud (sin control),0,Alto,Nivel 3,2025-08-26
INC-E3FAB1F1,Media,914.76,Error de Aplicación,1,Medio,Nivel 3,2025-08-10
INC-EAAAC40C,Baja,1847.0,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-08-13
INC-20147D94,Media,649.93,Petición de Servicio,1,Medio,Nivel 3,2025-09-07
INC-4B14ACD6,Baja,1507.2,Falla de Hardware,1,Bajo,Nivel 3,2025-04-26
INC-35DE3BB3,Media,838.64,Petición de Servicio,1,Medio,Nivel 3,2025-08-03
INC-32EF3567,Alta,412.76,Petición de Servicio,1,Alto,Nivel 3,2025-05-21
INC-27AC2843,Media,338.11,Error de Aplicación,1,Medio,Nivel 3,2025-08-28
INC-0B738F3C,Baja,4044.62,Error de Aplicación,1,Bajo,Nivel 3,2025-05-05
INC-2CF49417,Media,1010.94,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-04-24
INC-B0305421,Baja,3577.75,Falla de Hardware,1,Bajo,Nivel 3,2025-04-26
INC-0A101828,Baja,2456.0,Error de Aplicación,1,Bajo,Nivel 3,2025-09-29
INC-9F81DB50,Alta,380.78,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-05-15
INC-437B6FE1,Alta,37.29,Falla de Hardware,1,Alto,Nivel 3,2025-05-01
INC-C5D73734,Media,1189.36,Error de Aplicación,1,Medio,Nivel 3,2025-07-12
INC-C7AFAFBC,Media,115.39,Petición de Servicio,1,Medio,Nivel 3,2025-05-09
INC-DFE5785D,Baja,3857.64,Petición de Servicio,1,Bajo,Nivel 3,2025-06-01
INC-9A94DB25,Baja,4286.24,Cambio No Autorizado en HCE,0,Medio,Nivel 3,2025-05-14
INC-7D11F303,Media,465.81,Falla de Hardware,1,Medio,Nivel 3,2025-05-12
INC-C64CF70C,Alta,124.64,Error de Aplicación,1,Alto,Nivel 3,2025-04-26
INC-EBD43D98,Baja,3334.53,Error de Aplicación,1,Bajo,Nivel 3,2025-10-08
INC-5B3A663F,Media,409.18,Falla de Hardware,1,Medio,Nivel 3,2025-04-20
INC-CB2020D7,Baja,3755.36,Falla de Hardware,1,Bajo,Nivel 3,2025-06-10
INC-5E6EC7DD,Media,201.92,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-21
INC-CDAB9188,Media,233.82,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-22
INC-7B1F4339,Alta,470.62,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-08-29
INC-7E85B4F9,Media,989.9,Petición de Servicio,1,Medio,Nivel 3,2025-06-10
INC-572097DB,Media,1228.7,Petición de Servicio,1,Medio,Nivel 3,2025-05-17
INC-A057BB8A,Media,507.57,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-29
INC-AF51977D,Alta,334.42,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-05-05
INC-B416709D,Baja,2615.82,Falla de Hardware,1,Bajo,Nivel 3,2025-09-19
INC-EB3AB3C7,Baja,2653.23,Petición de Servicio,1,Bajo,Nivel 3,2025-07-06
INC-3831F310,Alta,337.14,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-09-19
INC-654A4F03,Alta,288.91,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-09-10
INC-3406E49B,Alta,223.08,Error de Aplicación,1,Alto,Nivel 3,2025-07-12
INC-BFAA9DF4,Media,440.77,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-06
INC-89DFC95B,Media,1120.64,Petición de Servicio,1,Medio,Nivel 3,2025-04-29
INC-C31F064F,Media,372.26,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-07-02
INC-588900CD,Alta,341.56,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-05-29
INC-71511D3B,Media,382.0,Falla de Hardware,1,Medio,Nivel 3,2025-09-02
INC-1D58EF0F,Media,922.96,Petición de Servicio,1,Medio,Nivel 3,2025-10-09
INC-BE2744C9,Media,1090.97,Falla de Hardware,1,Medio,Nivel 3,2025-09-06
INC-3EFEAC47,Baja,1038.6,Error de Aplicación,1,Bajo,Nivel 3,2025-09-08
INC-CA39BEBC,Alta,56.97,Falla de Hardware,1,Alto,Nivel 3,2025-06-05
INC-2B25B0E9,Media,240.74,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-14
INC-047BF5D7,Media,896.28,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-04-20
INC-6B5B0F7D,Media,1232.24,Falla de Hardware,1,Medio,Nivel 3,2025-05-08
INC-6228264F,Baja,308.99,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-08-13
INC-A602210D,Media,1073.13,Petición de Servicio,1,Medio,Nivel 3,2025-07-26
INC-068E93AF,Baja,1553.54,Petición de Servicio,1,Bajo,Nivel 3,2025-05-25
INC-9ED8FDF0,Alta,245.34,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-05-20
INC-3970D445,Alta,447.99,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-07-22
INC-3B7EE91B,Baja,1514.28,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-05-30
INC-124DE2E9,Media,702.16,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-10-03
INC-2DC142DD,Media,78.88,Error de Aplicación,1,Medio,Nivel 3,2025-05-26
INC-D98568FC,Alta,66.72,Error de Aplicación,1,Alto,Nivel 3,2025-07-22
INC-1124BF2F,Alta,146.37,Error de Aplicación,1,Alto,Nivel 3,2025-09-03
INC-69B3A06E,Baja,236.98,Petición de Servicio,1,Bajo,Nivel 3,2025-08-24
INC-01FB7E3B,Alta,314.12,Petición de Servicio,1,Alto,Nivel 3,2025-09-19
INC-EB578E74,Media,648.43,Error de Aplicación,1,Medio,Nivel 3,2025-06-29
INC-3D68D3A3,Alta,276.67,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-07-11
INC-793032F2,Media,301.01,Falla de Hardware,1,Medio,Nivel 3,2025-07-15
INC-1820C0DC,Alta,163.17,Error de Aplicación,1,Alto,Nivel 3,2025-06-22
INC-A177E7B1,Media,976.08,Falla de Hardware,1,Medio,Nivel 3,2025-07-01
INC-9C759D82,Alta,464.39,Error de Aplicación,1,Alto,Nivel 3,2025-07-17
INC-A3BC0D80,Baja,331.75,Falla de Hardware,1,Bajo,Nivel 3,2025-04-26
INC-457642E5,Alta,430.67,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-07-11
INC-B647C9FE,Media,856.1,Petición de Servicio,1,Medio,Nivel 3,2025-07-27
INC-299536C1,Baja,2488.46,Error de Aplicación,1,Bajo,Nivel 3,2025-08-02
INC-1BF440D0,Media,750.38,Error de Aplicación,1,Medio,Nivel 3,2025-09-28
INC-F840C711,Media,155.76,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-07-16
INC-EDED15F0,Media,184.03,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-04
INC-2FFCA6A3,Media,889.26,Error de Aplicación,1,Medio,Nivel 3,2025-07-11
INC-5F88D545,Media,530.52,Falla de Hardware,1,Medio,Nivel 3,2025-08-01
INC-2DD54047,Baja,3972.53,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-10-01
INC-69AB4545,Media,621.09,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-26
INC-49B5D35C,Media,257.73,Error de Aplicación,1,Medio,Nivel 3,2025-08-02
INC-6C0D7A4C,Baja,3121.82,Error de Aplicación,1,Bajo,Nivel 3,2025-06-15
INC-59F12D20,Media,464.83,Petición de Servicio,1,Medio,Nivel 3,2025-06-03
INC-1B3251B8,Alta,266.46,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-08-11
INC-A419612F,Media,1023.01,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-07-31
INC-72477CE3,Baja,3901.11,Falla de Hardware,1,Bajo,Nivel 3,2025-09-10
INC-71C28B57,Alta,386.49,Error de Aplicación,1,Alto,Nivel 3,2025-05-19
INC-C068EFBA,Media,993.38,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-30
INC-74DFBA57,Alta,335.83,Petición de Servicio,1,Alto,Nivel 3,2025-09-28
INC-3691E54E,Media,1365.38,Error de Aplicación,1,Medio,Nivel 3,2025-08-06
INC-473F2FE1,Alta,163.12,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-07-14
INC-7BFC39B9,Media,61.53,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-22
INC-D214674D,Baja,1262.21,Falla de Hardware,1,Bajo,Nivel 3,2025-07-06
INC-AFD29EA9,Media,360.69,Petición de Servicio,1,Medio,Nivel 3,2025-07-13
INC-C8785EF2,Media,973.33,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-12
INC-AA55B736,Baja,2781.59,Error de Aplicación,1,Bajo,Nivel 3,2025-08-24
INC-5E8EEDCF,Baja,2612.54,Falla de Hardware,1,Bajo,Nivel 3,2025-05-17
INC-B6744741,Alta,37.31,Error de Aplicación,1,Alto,Nivel 3,2025-08-02
INC-1977B58A,Media,1065.71,Error de Aplicación,1,Medio,Nivel 3,2025-05-16
INC-4F4344BA,Alta,175.59,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-10-05
INC-383E17F7,Baja,2913.24,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-04-28
INC-D7B448B0,Baja,2457.63,Error de Aplicación,1,Bajo,Nivel 3,2025-06-06
INC-1303201A,Media,532.97,Petición de Servicio,1,Medio,Nivel 3,2025-08-15
INC-C1116003,Baja,685.22,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-10-10
INC-6C2EEA70,Media,190.3,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-15
INC-100BF171,Media,1207.5,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-15
INC-1782B16C,Alta,443.28,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-09-02
INC-F6C4A305,Baja,2849.11,Falla de Hardware,1,Bajo,Nivel 3,2025-04-29
INC-245BCA3C,Alta,76.55,Error de Aplicación,1,Alto,Nivel 3,2025-07-16
INC-0E8EED3A,Baja,1808.51,Falla de Hardware,1,Bajo,Nivel 3,2025-06-29
INC-81C588DF,Baja,3181.54,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-05-06
INC-336F4957,Baja,3395.25,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-06-27
INC-FDE2AC37,Alta,83.2,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-06-28
INC-56240CFA,Media,60.04,Falla de Hardware,1,Medio,Nivel 3,2025-06-26
INC-B1F36B69,Media,1042.75,Error de Aplicación,1,Medio,Nivel 3,2025-07-03
INC-41D64A45,Media,552.1,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-14
INC-FD27DEC0,Alta,144.52,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-08-24
INC-538DC725,Baja,174.17,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-08-15
INC-0011A159,Media,805.61,Petición de Servicio,1,Medio,Nivel 3,2025-05-29
INC-68DE1357,Media,1234.59,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-04-24
INC-3E227324,Media,1381.53,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-04-29
INC-7411DCDC,Media,840.73,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-05
INC-DD602939,Media,769.96,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-21
INC-294F6260,Media,177.38,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-05-09
INC-2FC8A835,Baja,2425.27,Petición de Servicio,1,Bajo,Nivel 3,2025-06-01
INC-B8100671,Media,584.37,Falla de Hardware,1,Medio,Nivel 3,2025-05-01
INC-B88D6708,Baja,2669.97,Petición de Servicio,1,Bajo,Nivel 3,2025-08-24
INC-ED2D9782,Baja,1752.65,Error de Aplicación,1,Bajo,Nivel 3,2025-06-16
INC-23524C9E,Alta,138.13,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-08-09
INC-E934DE42,Baja,518.85,Petición de Servicio,1,Bajo,Nivel 3,2025-06-19
INC-614DB8B5,Alta,171.71,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-06-07
INC-DEE43AAF,Baja,525.91,Error de Aplicación,1,Bajo,Nivel 3,2025-09-27
INC-239BF676,Media,304.12,Petición de Servicio,1,Medio,Nivel 3,2025-06-24
INC-75E9CB97,Baja,4266.81,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-06-22
INC-83358CE1,Baja,1985.23,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-10-08
INC-462BF897,Baja,2353.86,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-07-08
INC-54D70225,Baja,3789.2,Error de Aplicación,1,Bajo,Nivel 3,2025-04-18
INC-A078ABA1,Media,1433.89,Petición de Servicio,1,Medio,Nivel 3,2025-10-05
INC-AEC7D528,Alta,292.22,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-07-03
INC-69D327E6,Media,1181.21,Error de Aplicación,1,Medio,Nivel 3,2025-05-14
INC-CA2BC863,Alta,177.12,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-06-09
INC-3E915DC6,Media,481.93,Petición de Servicio,1,Medio,Nivel 3,2025-06-22
INC-AE6C4191,Media,615.73,Petición de Servicio,1,Medio,Nivel 3,2025-09-27
INC-2270CB4B,Baja,2944.53,Error de Aplicación,1,Bajo,Nivel 3,2025-07-27
INC-90188C85,Media,1001.42,Petición de Servicio,1,Medio,Nivel 3,2025-08-14
INC-82B1AC18,Baja,1444.01,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-09-16
INC-471C385E,Alta,89.94,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-06-03
INC-C6FFD765,Baja,2776.06,Petición de Servicio,1,Bajo,Nivel 3,2025-09-30
INC-FD559F64,Baja,658.97,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-06-02
INC-F3304C2B,Media,858.32,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-05-07
INC-78002382,Media,1016.92,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-21
INC-8059C120,Baja,3062.57,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-07-17
INC-2159A00B,Alta,369.06,Error de Aplicación,1,Alto,Nivel 3,2025-09-22
INC-2716C844,Media,1264.55,Falla de Hardware,1,Medio,Nivel 3,2025-08-15
INC-3CC7DB06,Media,749.94,Petición de Servicio,1,Medio,Nivel 3,2025-08-10
INC-591B2C3E,Alta,358.61,Error de Aplicación,1,Alto,Nivel 3,2025-09-17
INC-CE8ABDD6,Media,914.46,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-13
INC-3B736419,Alta,113.99,Falla de Hardware,1,Alto,Nivel 3,2025-09-12
INC-757BC11B,Alta,41.56,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-04-17
INC-459EFB7A,Alta,158.04,Falla de Hardware,1,Alto,Nivel 3,2025-09-28
INC-88E8E490,Baja,1980.74,Error de Aplicación,1,Bajo,Nivel 3,2025-07-02
INC-2F692C63,Media,911.61,Falla de Hardware,1,Medio,Nivel 3,2025-07-10
INC-01D334AA,Baja,3689.83,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-06-01
INC-9B819C6F,Media,330.82,Error de Aplicación,1,Medio,Nivel 3,2025-08-31
INC-EAF50C66,Media,233.26,Petición de Servicio,1,Medio,Nivel 3,2025-09-08
INC-79FCF24B,Media,1389.6,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-02
INC-33B7BB92,Media,209.1,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-14
INC-7E779440,Alta,245.32,Petición de Servicio,1,Alto,Nivel 3,2025-06-09
INC-7415C1B0,Media,868.08,Falla de Hardware,1,Medio,Nivel 3,2025-07-11
INC-3514E3EA,Alta,273.62,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-04-28
INC-2BF6736D,Media,178.72,Petición de Servicio,1,Medio,Nivel 3,2025-04-22
INC-041B15FC,Media,138.7,Error de Aplicación,1,Medio,Nivel 3,2025-06-08
INC-780FE16B,Alta,77.47,Falla de Hardware,1,Alto,Nivel 3,2025-09-07
INC-6EEE19E3,Alta,293.51,Petición de Servicio,1,Alto,Nivel 3,2025-07-15
INC-4A41DA18,Baja,2406.25,Falla de Hardware,1,Bajo,Nivel 3,2025-04-21
INC-3C43E285,Media,382.56,Petición de Servicio,1,Medio,Nivel 3,2025-06-28
INC-2C23177D,Alta,317.0,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-10-07
INC-AB22E56E,Baja,3564.28,Error de Aplicación,1,Bajo,Nivel 3,2025-04-30
INC-81A92945,Alta,48.71,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-10-05
INC-9C0D80F1,Media,747.42,Petición de Servicio,1,Medio,Nivel 3,2025-07-31
INC-DC2E187E,Baja,3015.1,Falla de Hardware,1,Bajo,Nivel 3,2025-06-07
INC-612F5F21,Alta,143.54,Error de Aplicación,1,Alto,Nivel 3,2025-08-10
INC-BA1EE3D7,Alta,168.5,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-05-12
INC-38E22666,Alta,306.14,Falla de Hardware,1,Alto,Nivel 3,2025-06-08
INC-E5ED6B90,Media,1299.15,Error de Aplicación,1,Medio,Nivel 3,2025-08-03
INC-F5817B29,Alta,394.47,Falla de Hardware,1,Alto,Nivel 3,2025-05-15
INC-A6E5CF09,Media,864.72,Error de Aplicación,1,Medio,Nivel 3,2025-05-05
INC-EAC85833,Alta,358.6,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-06-02
INC-6F9210A3,Media,563.46,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-30
INC-BC654CF5,Baja,2812.06,Falla de Hardware,1,Bajo,Nivel 3,2025-05-09
INC-CA95B3F5,Baja,2077.96,Problema de Infraestructura (por cambio no aprobado),0,Medio,Nivel 3,2025-08-11
INC-F067929B,Media,322.11,Petición de Servicio,1,Medio,Nivel 3,2025-07-31
INC-537ED839,Media,1028.4,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-26
INC-C407EA6E,Media,827.92,Petición de Servicio,1,Medio,Nivel 3,2025-06-08
INC-B33A739F,Media,554.9,Petición de Servicio,1,Medio,Nivel 3,2025-07-21
INC-0AEB4331,Media,1317.65,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-04-21
INC-F227C502,Alta,39.42,Falla de Hardware,1,Alto,Nivel 3,2025-05-02
INC-C6655380,Baja,1446.25,Falla de Hardware,1,Bajo,Nivel 3,2025-05-03
INC-69D781DB,Media,138.5,Falla de Hardware,1,Medio,Nivel 3,2025-09-23
INC-14FD6C10,Alta,374.94,Error de Aplicación,1,Alto,Nivel 3,2025-07-27
INC-3FCFCF16,Media,1028.91,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-10-13
INC-5ABDFB3B,Media,517.27,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-05-06
INC-510FE795,Baja,2957.78,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-08-06
INC-5F1F4340,Baja,1782.94,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-08-14
INC-B983BD48,Baja,3296.27,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-08-05
INC-286E180C,Alta,234.38,Petición de Servicio,1,Alto,Nivel 3,2025-04-17
INC-8AC95EA6,Media,628.95,Falla de Hardware,1,Medio,Nivel 3,2025-06-13
INC-0D6D9B23,Media,1349.93,Problema de Infraestructura (por cambio no aprobado),0,Medio,Nivel 3,2025-07-18
INC-F10E215B,Alta,142.9,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-10-05
INC-938DEF0C,Media,226.22,Error de Aplicación,1,Medio,Nivel 3,2025-04-22
INC-E82C3E49,Baja,2575.08,Cambio No Autorizado en HCE,0,Alto,Nivel 3,2025-08-02
INC-10F8FB73,Alta,466.19,Falla de Hardware,1,Alto,Nivel 3,2025-07-28
INC-578634BB,Media,581.42,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-05
INC-14B83784,Alta,57.92,Petición de Servicio,1,Alto,Nivel 3,2025-08-12
INC-E1B71707,Alta,182.69,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-08-04
INC-AA34728C,Alta,257.67,Petición de Servicio,1,Alto,Nivel 3,2025-07-13
INC-AF7B0C77,Baja,800.08,Falla de Hardware,1,Bajo,Nivel 3,2025-05-06
INC-67DAB2FE,Baja,2884.03,Falla de Hardware,1,Bajo,Nivel 3,2025-04-30
INC-16757A51,Baja,4310.55,Petición de Servicio,1,Bajo,Nivel 3,2025-08-27
INC-CC983611,Media,683.4,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-10-02
INC-6314C358,Alta,189.63,Error en Plataforma Cloud (sin control),0,Crítico,Nivel 3,2025-05-26
INC-0D24FBD4,Media,612.97,Falla de Hardware,1,Medio,Nivel 3,2025-05-20
INC-A33EB1BB,Media,218.9,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-18
INC-D52166DD,Baja,3829.75,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-05-31
INC-9F4C85BD,Alta,216.67,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-07-05
INC-8B75D487,Media,594.44,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-26
INC-7F2E5199,Alta,326.86,Error de Aplicación,1,Alto,Nivel 3,2025-09-18
INC-40AEFAB9,Media,670.01,Petición de Servicio,1,Medio,Nivel 3,2025-07-03
INC-3FD0BE67,Baja,2842.58,Cambio No Autorizado en HCE,0,Alto,Nivel 3,2025-07-03
INC-64057A76,Media,144.8,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-10-05
INC-2AAD54CF,Media,1182.94,Error de Aplicación,1,Medio,Nivel 3,2025-05-19
INC-86B2DFBC,Media,1357.9,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-05-19
INC-9BA1B872,Media,955.3,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-30
INC-D4D4C6B1,Baja,4129.18,Petición de Servicio,1,Bajo,Nivel 3,2025-05-06
INC-526C2324,Baja,756.02,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-08-05
INC-FC3432B9,Baja,2125.15,Falla de Hardware,1,Bajo,Nivel 3,2025-09-27
INC-3379D456,Baja,2647.59,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-04-23
INC-9925A40D,Media,862.8,Error de Aplicación,1,Medio,Nivel 3,2025-09-23
INC-8198128F,Media,614.02,Falla de Hardware,1,Medio,Nivel 3,2025-09-30
INC-11F7A1C9,Media,526.56,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-10
INC-0193D34D,Media,235.02,Error en Plataforma Cloud (sin control),0,Medio,Nivel 3,2025-06-25
INC-6B7FD440,Baja,1765.32,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-08-06
INC-71593486,Alta,103.2,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-07-29
INC-579CB76C,Baja,3204.34,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-06-09
INC-3FEED0AC,Media,348.19,Falla de Hardware,1,Medio,Nivel 3,2025-05-24
INC-419D3B5A,Media,140.82,Petición de Servicio,1,Medio,Nivel 3,2025-06-29
INC-EBC1BB10,Media,822.27,Petición de Servicio,1,Medio,Nivel 3,2025-07-05
INC-9D1D5EE8,Baja,2619.96,Falla de Hardware,1,Bajo,Nivel 3,2025-05-18
INC-88DF46DD,Media,1263.24,Petición de Servicio,1,Medio,Nivel 3,2025-05-31
INC-3A9516C2,Media,856.23,Error de Aplicación,1,Medio,Nivel 3,2025-06-16
INC-67017731,Alta,185.47,Error de Aplicación,1,Alto,Nivel 3,2025-06-08
INC-644D4A37,Media,1168.16,Falla de Hardware,1,Medio,Nivel 3,2025-08-22
INC-85D50A39,Alta,273.13,Error de Aplicación,1,Alto,Nivel 3,2025-10-12
INC-959FB4D3,Baja,452.98,Falla de Hardware,1,Bajo,Nivel 3,2025-07-01
INC-1C3DAD37,Media,840.87,Error de Aplicación,1,Medio,Nivel 3,2025-05-13
INC-02081B74,Media,1313.07,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-29
INC-CA09624D,Alta,208.34,Falla de Hardware,1,Alto,Nivel 3,2025-06-17
INC-6F81E84C,Alta,163.35,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-05-04
INC-7E0DC89C,Baja,722.57,Error en Plataforma Cloud (sin control),0,Medio,Nivel 3,2025-08-21
INC-E0F3CE51,Alta,98.15,Error de Aplicación,1,Alto,Nivel 3,2025-08-03
INC-7D8E8068,Alta,224.75,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-07-28
INC-7BE1470B,Alta,298.06,Falla de Hardware,1,Alto,Nivel 3,2025-07-02
INC-D8727122,Baja,458.58,Error de Aplicación,1,Bajo,Nivel 3,2025-08-11
INC-182BB475,Baja,4066.19,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-07-29
INC-616C7005,Media,1102.08,Error de Aplicación,1,Medio,Nivel 3,2025-09-21
INC-C7FB46AA,Media,869.54,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-04
INC-B6ADBABF,Media,1203.25,Petición de Servicio,1,Medio,Nivel 3,2025-10-02
INC-70165389,Baja,456.78,Petición de Servicio,1,Bajo,Nivel 3,2025-08-10
INC-58032E01,Media,718.04,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-04
INC-5E9652E7,Alta,313.54,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-09-25
INC-DA36823E,Alta,402.89,Falla de Hardware,1,Alto,Nivel 3,2025-07-25
INC-E2DE6619,Alta,382.56,Petición de Servicio,1,Alto,Nivel 3,2025-08-19
INC-35AAB047,Media,442.36,Falla de Hardware,1,Medio,Nivel 3,2025-05-11
INC-647415C6,Baja,4071.7,Error de Aplicación,1,Bajo,Nivel 3,2025-08-22
INC-6B4952AB,Media,231.6,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-25
INC-1A1CA707,Alta,423.81,Falla de Hardware,1,Alto,Nivel 3,2025-09-09
INC-2447A8AA,Alta,466.92,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-04-21
INC-8BBC9CE2,Baja,864.04,Falla de Hardware,1,Bajo,Nivel 3,2025-05-05
INC-94609A0D,Media,1056.45,Error de Aplicación,1,Medio,Nivel 3,2025-10-03
INC-92AE1955,Baja,289.2,Error de Aplicación,1,Bajo,Nivel 3,2025-05-04
INC-075C7C3D,Media,619.48,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-15
INC-D4EDC73B,Media,772.47,Petición de Servicio,1,Medio,Nivel 3,2025-05-18
INC-7A97690C,Alta,291.29,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-09-12
INC-C462F908,Alta,451.17,Petición de Servicio,1,Alto,Nivel 3,2025-04-26
INC-B739FBDD,Media,987.71,Problema de Infraestructura (por cambio no aprobado),0,Medio,Nivel 3,2025-05-23
INC-AA156329,Baja,2141.37,Cambio No Autorizado en HCE,0,Medio,Nivel 3,2025-10-10
